User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Netflix User Age Range
1881,Premium,15,23-09-22,7/7/23,Spain,28,Male,Tablet,1 Month,25-34
1882,Standard,11,27-09-22,8/7/23,Spain,46,Male,Smartphone,1 Month,45+
1883,Basic,14,4/10/22,8/7/23,United States,50,Female,Tablet,1 Month,45+
1884,Standard,12,9/10/22,11/7/23,Canada,33,Female,Tablet,1 Month,25-34
1885,Premium,14,10/10/22,7/7/23,United States,32,Female,Tablet,1 Month,25-34
1886,Basic,12,11/10/22,8/7/23,United States,38,Male,Smart TV,1 Month,35-44
1887,Premium,13,13-10-22,9/7/23,Canada,49,Male,Smart TV,1 Month,45+
1888,Standard,12,15-10-22,10/7/23,United Kingdom,50,Male,Laptop,1 Month,45+
1889,Basic,13,20-10-22,7/7/23,Australia,37,Female,Laptop,1 Month,35-44
1890,Standard,15,21-10-22,8/7/23,Germany,33,Female,Laptop,1 Month,25-34
1891,Premium,11,23-10-22,9/7/23,France,33,Female,Tablet,1 Month,25-34
1892,Basic,15,25-10-22,9/7/23,Brazil,46,Male,Smartphone,1 Month,45+
1893,Standard,10,27-10-22,7/7/23,Mexico,28,Male,Smartphone,1 Month,25-34
1894,Premium,11,30-10-22,8/7/23,Spain,33,Male,Tablet,1 Month,25-34
1895,Basic,15,1/11/22,9/7/23,Italy,45,Male,Laptop,1 Month,35-44
1896,Premium,14,2/11/22,9/7/23,Spain,43,Male,Laptop,1 Month,35-44
1897,Basic,11,4/11/22,6/7/23,Spain,49,Female,Smartphone,1 Month,45+
1898,Standard,13,6/11/22,7/7/23,United States,41,Female,Tablet,1 Month,35-44
1899,Standard,14,7/11/22,9/7/23,Canada,39,Female,Smartphone,1 Month,35-44
1900,Basic,14,6/11/22,8/7/23,United States,45,Female,Smartphone,1 Month,35-44
1901,Premium,15,7/11/22,6/7/23,United States,38,Male,Tablet,1 Month,35-44
1902,Basic,15,7/11/22,10/7/23,Canada,30,Male,Smart TV,1 Month,25-34
1903,Standard,12,3/11/22,8/7/23,United Kingdom,27,Female,Smart TV,1 Month,25-34
1904,Premium,15,3/11/22,8/7/23,Australia,36,Female,Smartphone,1 Month,35-44
1905,Basic,15,31-10-22,6/7/23,Germany,36,Female,Tablet,1 Month,35-44
1906,Premium,11,28-10-22,9/7/23,France,28,Male,Tablet,1 Month,25-34
1907,Basic,10,28-09-22,9/7/23,Brazil,45,Female,Smartphone,1 Month,35-44
1908,Standard,15,19-09-22,9/7/23,Mexico,41,Male,Smartphone,1 Month,35-44
1909,Standard,12,16-09-22,8/7/23,Spain,29,Male,Smart TV,1 Month,25-34
1910,Basic,15,17-09-22,8/7/23,Italy,35,Male,Smartphone,1 Month,25-34
1911,Premium,12,17-09-22,8/7/23,Spain,36,Female,Smart TV,1 Month,35-44
1912,Basic,11,15-09-22,9/7/23,Spain,41,Male,Laptop,1 Month,35-44
1913,Standard,11,14-09-22,8/7/23,United States,46,Male,Tablet,1 Month,45+
1914,Premium,11,14-09-22,8/7/23,Canada,46,Female,Tablet,1 Month,45+
1915,Basic,10,13-09-22,8/7/23,United States,42,Male,Smartphone,1 Month,35-44
1916,Premium,13,13-08-22,8/7/23,United States,40,Male,Tablet,1 Month,35-44
1917,Basic,14,12/8/22,8/7/23,Canada,32,Female,Tablet,1 Month,25-34
1918,Standard,11,7/8/22,10/7/23,United Kingdom,34,Female,Smartphone,1 Month,25-34
1919,Standard,11,7/8/22,9/7/23,Australia,27,Female,Smart TV,1 Month,25-34
1920,Basic,11,4/8/22,8/7/23,Germany,38,Male,Laptop,1 Month,35-44
1921,Premium,14,24-07-22,8/7/23,France,34,Female,Laptop,1 Month,25-34
1922,Basic,13,18-07-22,10/7/23,Brazil,28,Male,Tablet,1 Month,25-34
1923,Standard,12,17-07-22,8/7/23,Mexico,48,Male,Smartphone,1 Month,45+
1924,Premium,13,17-07-22,9/7/23,Spain,42,Female,Laptop,1 Month,35-44
1925,Basic,10,14-07-22,8/7/23,Italy,37,Female,Smart TV,1 Month,35-44
1926,Premium,11,6/7/22,10/7/23,Spain,28,Female,Tablet,1 Month,25-34
1927,Basic,13,7/7/22,8/7/23,Spain,43,Female,Smart TV,1 Month,35-44
1928,Standard,10,7/7/22,11/7/23,United States,44,Female,Smart TV,1 Month,35-44
1929,Standard,12,8/7/22,7/7/23,Canada,33,Female,Smartphone,1 Month,25-34
1930,Basic,13,7/7/22,9/7/23,United States,36,Male,Smart TV,1 Month,35-44
1931,Premium,14,8/7/22,7/7/23,United States,27,Male,Tablet,1 Month,25-34
1932,Basic,11,9/7/22,11/7/23,Canada,41,Male,Tablet,1 Month,35-44
1933,Standard,14,9/7/22,7/7/23,United Kingdom,32,Male,Smart TV,1 Month,25-34
1934,Premium,12,9/7/22,8/7/23,Australia,36,Female,Laptop,1 Month,35-44
1935,Basic,12,12/7/22,7/7/23,Germany,36,Female,Tablet,1 Month,35-44
1936,Premium,13,15-07-22,10/7/23,France,36,Male,Laptop,1 Month,35-44
1937,Basic,14,16-07-22,7/7/23,Brazil,32,Male,Smart TV,1 Month,25-34
1938,Standard,10,18-07-22,8/7/23,Mexico,45,Female,Smartphone,1 Month,35-44
1939,Standard,11,13-08-22,9/7/23,Spain,43,Female,Tablet,1 Month,35-44
1940,Basic,10,14-08-22,10/7/23,Italy,35,Male,Tablet,1 Month,25-34
1941,Premium,13,16-08-22,7/7/23,Spain,29,Female,Smart TV,1 Month,25-34
1942,Basic,14,17-08-22,8/7/23,Spain,33,Female,Smart TV,1 Month,25-34
1943,Standard,14,25-08-22,8/7/23,United States,49,Male,Smart TV,1 Month,45+
1944,Premium,15,28-08-22,9/7/23,Canada,27,Male,Tablet,1 Month,25-34
1945,Basic,14,29-08-22,7/7/23,United States,39,Female,Smart TV,1 Month,35-44
1946,Basic,10,11/9/22,10/7/23,United States,34,Female,Smart TV,1 Month,25-34
1947,Basic,12,12/9/22,8/7/23,Canada,39,Male,Smartphone,1 Month,35-44
1948,Standard,11,16-09-22,9/7/23,United Kingdom,39,Female,Laptop,1 Month,35-44
1949,Premium,15,17-09-22,9/7/23,Australia,39,Female,Smart TV,1 Month,35-44
1950,Basic,10,21-09-22,10/7/23,Germany,40,Female,Laptop,1 Month,35-44
1951,Basic,15,23-09-22,8/7/23,France,40,Male,Tablet,1 Month,35-44
1952,Premium,14,27-09-22,8/7/23,Brazil,31,Male,Smartphone,1 Month,25-34
1953,Standard,12,9/10/22,9/7/23,Mexico,47,Male,Smartphone,1 Month,45+
1954,Standard,11,10/10/22,11/7/23,Spain,43,Male,Laptop,1 Month,35-44
1955,Basic,13,11/10/22,8/7/23,Italy,34,Male,Smartphone,1 Month,25-34
1956,Premium,12,12/10/22,8/7/23,Spain,30,Female,Tablet,1 Month,25-34
1957,Standard,15,13-10-22,9/7/23,Spain,33,Female,Smartphone,1 Month,25-34
1958,Basic,12,19-10-22,10/7/23,United States,29,Male,Tablet,1 Month,25-34
1959,Standard,14,21-10-22,7/7/23,Canada,35,Female,Smartphone,1 Month,25-34
1960,Premium,13,23-10-22,8/7/23,United States,41,Female,Laptop,1 Month,35-44
1961,Basic,14,24-10-22,10/7/23,United States,34,Female,Smartphone,1 Month,25-34
1962,Premium,12,26-10-22,9/7/23,Canada,28,Female,Tablet,1 Month,25-34
1963,Standard,15,27-10-22,7/7/23,United Kingdom,31,Male,Smart TV,1 Month,25-34
1964,Basic,15,1/11/22,8/7/23,Australia,29,Male,Smart TV,1 Month,25-34
1965,Standard,12,2/11/22,9/7/23,Germany,44,Female,Tablet,1 Month,35-44
1966,Premium,10,4/11/22,9/7/23,France,44,Female,Tablet,1 Month,35-44
1967,Basic,13,5/11/22,6/7/23,Brazil,29,Male,Laptop,1 Month,25-34
1968,Standard,12,6/11/22,9/7/23,Mexico,32,Female,Tablet,1 Month,25-34
1969,Premium,11,7/11/22,9/7/23,Spain,31,Male,Smartphone,1 Month,25-34
1970,Basic,14,8/11/22,8/7/23,Italy,27,Male,Laptop,1 Month,25-34
1971,Premium,13,8/11/22,6/7/23,Spain,43,Female,Laptop,1 Month,35-44
1972,Basic,14,9/11/22,10/7/23,Spain,48,Male,Tablet,1 Month,45+
1973,Standard,15,9/11/22,9/7/23,United States,37,Female,Tablet,1 Month,35-44
1974,Standard,11,5/11/22,8/7/23,Canada,42,Male,Smartphone,1 Month,35-44
1975,Basic,11,4/11/22,7/7/23,United States,40,Male,Tablet,1 Month,35-44
1976,Premium,13,19-10-22,9/7/23,United States,37,Female,Tablet,1 Month,35-44
1977,Basic,12,12/10/22,9/7/23,Canada,31,Male,Smartphone,1 Month,25-34
1978,Standard,11,3/10/22,9/7/23,United Kingdom,30,Male,Smart TV,1 Month,25-34
1979,Premium,15,28-09-22,8/7/23,Australia,51,Female,Smartphone,1 Month,45+
1980,Basic,15,17-09-22,9/7/23,Germany,42,Female,Laptop,1 Month,35-44
1981,Premium,13,16-09-22,8/7/23,France,37,Female,Smartphone,1 Month,35-44
1982,Basic,14,15-09-22,9/7/23,Brazil,44,Female,Smartphone,1 Month,35-44
1983,Standard,11,14-09-22,8/7/23,Mexico,37,Male,Tablet,1 Month,35-44
1984,Standard,11,15-09-22,9/7/23,Spain,44,Male,Smartphone,1 Month,35-44
1985,Basic,11,6/9/22,9/7/23,Italy,40,Male,Tablet,1 Month,35-44
1986,Premium,15,28-08-22,9/7/23,Spain,27,Male,Smart TV,1 Month,25-34
1987,Basic,12,7/8/22,8/7/23,Spain,31,Male,Smart TV,1 Month,25-34
1988,Standard,15,7/8/22,10/7/23,United States,39,Female,Smartphone,1 Month,35-44
1989,Premium,12,6/8/22,9/7/23,Canada,47,Female,Tablet,1 Month,45+
1990,Basic,15,30-07-22,9/7/23,United States,30,Male,Smart TV,1 Month,25-34
1991,Premium,12,30-07-22,8/7/23,United States,35,Male,Laptop,1 Month,25-34
1992,Basic,14,30-07-22,10/7/23,Canada,39,Male,Smartphone,1 Month,35-44
1993,Standard,15,19-07-22,8/7/23,United Kingdom,29,Female,Tablet,1 Month,25-34
1994,Standard,11,17-07-22,10/7/23,Australia,28,Male,Laptop,1 Month,25-34
1995,Basic,11,12/7/22,8/7/23,Germany,39,Male,Tablet,1 Month,35-44
1996,Premium,10,11/7/22,10/7/23,France,34,Male,Smart TV,1 Month,25-34
1997,Basic,14,10/7/22,8/7/23,Brazil,47,Male,Smart TV,1 Month,45+
1998,Standard,14,10/7/22,11/7/23,Mexico,47,Female,Smart TV,1 Month,45+
1999,Premium,13,8/7/22,8/7/23,Spain,46,Male,Smart TV,1 Month,45+
2000,Basic,12,9/7/22,9/7/23,Italy,31,Male,Smart TV,1 Month,25-34
2001,Premium,10,9/7/22,8/7/23,Spain,41,Female,Smart TV,1 Month,35-44
2002,Basic,10,9/7/22,11/7/23,Spain,30,Female,Smartphone,1 Month,25-34
2003,Standard,11,10/7/22,8/7/23,United States,41,Male,Tablet,1 Month,35-44
2004,Standard,12,12/7/22,8/7/23,Canada,48,Female,Laptop,1 Month,45+
2005,Basic,10,13-07-22,9/7/23,United States,35,Female,Laptop,1 Month,25-34
2006,Premium,13,16-07-22,10/7/23,United States,41,Female,Laptop,1 Month,35-44
2007,Basic,10,17-07-22,7/7/23,Canada,39,Female,Smart TV,1 Month,35-44
2008,Standard,10,26-07-22,9/7/23,United Kingdom,45,Male,Laptop,1 Month,35-44
2009,Premium,10,31-07-22,9/7/23,Australia,41,Male,Laptop,1 Month,35-44
2010,Basic,13,3/8/22,10/7/23,Germany,28,Male,Laptop,1 Month,25-34
2011,Premium,10,15-08-22,7/7/23,France,28,Female,Tablet,1 Month,25-34
2012,Basic,15,18-08-22,10/7/23,Brazil,48,Male,Smart TV,1 Month,45+
2013,Standard,10,27-08-22,8/7/23,Mexico,40,Female,Smart TV,1 Month,35-44
2014,Standard,12,29-08-22,10/7/23,Spain,39,Male,Smart TV,1 Month,35-44
2015,Basic,12,5/9/22,7/7/23,Italy,27,Male,Smartphone,1 Month,25-34
2016,Premium,10,6/9/22,11/7/23,Spain,32,Female,Smart TV,1 Month,25-34
2017,Basic,10,14-09-22,8/7/23,Spain,38,Male,Laptop,1 Month,35-44
2018,Standard,10,16-09-22,9/7/23,United States,41,Female,Laptop,1 Month,35-44
2019,Premium,10,18-09-22,10/7/23,Canada,32,Female,Laptop,1 Month,25-34
2020,Basic,12,23-09-22,11/7/23,United States,37,Male,Tablet,1 Month,35-44
2021,Basic,12,25-09-22,8/7/23,United States,50,Female,Laptop,1 Month,45+
2022,Basic,10,6/10/22,9/7/23,Canada,48,Female,Laptop,1 Month,45+
2023,Standard,11,9/10/22,10/7/23,United Kingdom,37,Male,Tablet,1 Month,35-44
2024,Premium,13,11/10/22,11/7/23,Australia,46,Female,Laptop,1 Month,45+
2025,Basic,13,12/10/22,8/7/23,Germany,46,Male,Laptop,1 Month,45+
2026,Basic,15,13-10-22,9/7/23,France,39,Male,Smart TV,1 Month,35-44
2027,Premium,13,17-10-22,10/7/23,Brazil,42,Female,Smart TV,1 Month,35-44
2028,Standard,11,19-10-22,10/7/23,Mexico,41,Female,Smartphone,1 Month,35-44
2029,Standard,10,21-10-22,7/7/23,Spain,28,Male,Smart TV,1 Month,25-34
2030,Basic,14,23-10-22,9/7/23,Italy,43,Male,Tablet,1 Month,35-44
2031,Premium,14,25-10-22,10/7/23,Spain,45,Female,Smart TV,1 Month,35-44
2032,Standard,10,27-10-22,9/7/23,Spain,45,Male,Smart TV,1 Month,35-44
2033,Basic,13,31-10-22,7/7/23,United States,48,Male,Smartphone,1 Month,45+
2034,Standard,12,2/11/22,9/7/23,Canada,30,Male,Laptop,1 Month,25-34
2035,Premium,11,4/11/22,10/7/23,United States,51,Female,Smart TV,1 Month,45+
2036,Basic,12,5/11/22,9/7/23,United States,48,Female,Smartphone,1 Month,45+
2037,Premium,13,6/11/22,7/7/23,Canada,41,Female,Smart TV,1 Month,35-44
2038,Standard,11,7/11/22,10/7/23,United Kingdom,37,Female,Smartphone,1 Month,35-44
2039,Basic,11,8/11/22,9/7/23,Australia,43,Male,Laptop,1 Month,35-44
2040,Standard,15,8/11/22,8/7/23,Germany,51,Male,Laptop,1 Month,45+
2041,Premium,10,9/11/22,7/7/23,France,34,Female,Smartphone,1 Month,25-34
2042,Basic,10,9/11/22,10/7/23,Brazil,35,Female,Smartphone,1 Month,25-34
2043,Standard,12,5/11/22,9/7/23,Mexico,45,Female,Smart TV,1 Month,35-44
2044,Premium,12,5/11/22,10/7/23,Spain,31,Male,Smart TV,1 Month,25-34
2045,Basic,15,2/11/22,8/7/23,Italy,50,Female,Laptop,1 Month,45+
2046,Premium,12,30-10-22,9/7/23,Spain,41,Male,Smartphone,1 Month,35-44
2047,Basic,11,30-10-22,9/7/23,Spain,42,Female,Laptop,1 Month,35-44
2048,Standard,11,24-10-22,9/7/23,United States,41,Male,Tablet,1 Month,35-44
2049,Standard,14,8/10/22,8/7/23,Canada,34,Male,Tablet,1 Month,25-34
2050,Basic,13,4/10/22,9/7/23,United States,35,Female,Smartphone,1 Month,25-34
2051,Premium,10,28-09-22,9/7/23,United States,48,Male,Smartphone,1 Month,45+
2052,Basic,11,22-09-22,9/7/23,Canada,39,Female,Smart TV,1 Month,35-44
2053,Standard,14,19-09-22,9/7/23,United Kingdom,37,Female,Laptop,1 Month,35-44
2054,Premium,10,13-09-22,9/7/23,Australia,31,Male,Tablet,1 Month,25-34
2055,Basic,14,5/9/22,9/7/23,Germany,29,Female,Laptop,1 Month,25-34
2056,Premium,10,20-08-22,9/7/23,France,36,Male,Tablet,1 Month,35-44
2057,Basic,10,10/8/22,8/7/23,Brazil,32,Male,Smartphone,1 Month,25-34
2058,Standard,10,10/8/22,11/7/23,Mexico,31,Female,Smartphone,1 Month,25-34
2059,Standard,14,6/8/22,9/7/23,Spain,31,Male,Laptop,1 Month,25-34
2060,Basic,12,3/8/22,10/7/23,Italy,29,Male,Smart TV,1 Month,25-34
2061,Premium,10,1/8/22,9/7/23,Spain,48,Male,Smart TV,1 Month,45+
2062,Basic,14,28-07-22,10/7/23,Spain,46,Male,Tablet,1 Month,45+
2063,Standard,15,22-07-22,9/7/23,United States,35,Female,Smartphone,1 Month,25-34
2064,Premium,11,22-07-22,11/7/23,Canada,37,Female,Tablet,1 Month,35-44
2065,Basic,12,20-07-22,9/7/23,United States,45,Female,Tablet,1 Month,35-44
2066,Premium,15,12/7/22,10/7/23,United States,48,Female,Laptop,1 Month,45+
2067,Basic,10,12/7/22,9/7/23,Canada,44,Female,Laptop,1 Month,35-44
2068,Standard,14,10/7/22,11/7/23,United Kingdom,47,Female,Laptop,1 Month,45+
2069,Standard,12,11/7/22,8/7/23,Australia,35,Male,Smart TV,1 Month,25-34
2070,Basic,10,11/7/22,9/7/23,Germany,35,Female,Smartphone,1 Month,25-34
2071,Premium,11,9/7/22,8/7/23,France,35,Male,Smartphone,1 Month,25-34
2072,Basic,15,10/7/22,11/7/23,Brazil,49,Female,Laptop,1 Month,45+
2073,Standard,11,12/7/22,8/7/23,Mexico,50,Female,Tablet,1 Month,45+
2074,Premium,14,13-07-22,9/7/23,Spain,44,Male,Smartphone,1 Month,35-44
2075,Basic,14,15-07-22,9/7/23,Italy,47,Female,Tablet,1 Month,45+
2076,Premium,15,16-07-22,11/7/23,Spain,46,Female,Laptop,1 Month,45+
2077,Basic,11,19-07-22,8/7/23,Spain,39,Female,Laptop,1 Month,35-44
2078,Standard,15,23-07-22,10/7/23,United States,34,Male,Laptop,1 Month,25-34
2079,Standard,10,28-07-22,9/7/23,Canada,31,Female,Smart TV,1 Month,25-34
2080,Basic,10,14-08-22,11/7/23,United States,46,Female,Laptop,1 Month,45+
2081,Premium,15,18-08-22,8/7/23,United States,30,Male,Smart TV,1 Month,25-34
2082,Basic,12,23-08-22,12/7/23,Canada,29,Male,Tablet,1 Month,25-34
2083,Standard,12,27-08-22,9/7/23,United Kingdom,42,Male,Tablet,1 Month,35-44
2084,Premium,13,1/9/22,10/7/23,Australia,27,Female,Smartphone,1 Month,25-34
2085,Basic,15,2/9/22,9/7/23,Germany,33,Male,Laptop,1 Month,25-34
2086,Premium,13,4/9/22,12/7/23,France,45,Female,Smart TV,1 Month,35-44
2087,Basic,13,11/9/22,9/7/23,Brazil,50,Male,Tablet,1 Month,45+
2088,Standard,10,16-09-22,9/7/23,Mexico,42,Female,Tablet,1 Month,35-44
2089,Standard,10,19-09-22,11/7/23,Spain,29,Male,Tablet,1 Month,25-34
2090,Basic,12,20-09-22,12/7/23,Italy,31,Female,Tablet,1 Month,25-34
2091,Premium,13,5/10/22,9/7/23,Spain,42,Female,Smartphone,1 Month,35-44
2092,Basic,10,7/10/22,9/7/23,Spain,44,Female,Laptop,1 Month,35-44
2093,Standard,10,10/10/22,11/7/23,United States,34,Male,Smart TV,1 Month,25-34
2094,Premium,13,12/10/22,11/7/23,Canada,40,Female,Smart TV,1 Month,35-44
2095,Basic,10,13-10-22,8/7/23,United States,38,Male,Smart TV,1 Month,35-44
2096,Basic,15,15-10-22,9/7/23,United States,42,Female,Tablet,1 Month,35-44
2097,Basic,10,17-10-22,11/7/23,Canada,47,Male,Tablet,1 Month,45+
2098,Standard,15,18-10-22,10/7/23,United Kingdom,29,Female,Tablet,1 Month,25-34
2099,Premium,11,20-10-22,8/7/23,Australia,29,Male,Laptop,1 Month,25-34
2100,Basic,14,22-10-22,10/7/23,Germany,44,Female,Smart TV,1 Month,35-44
2101,Basic,12,25-10-22,11/7/23,France,31,Male,Tablet,1 Month,25-34
2102,Premium,14,27-10-22,9/7/23,Brazil,48,Female,Smartphone,1 Month,45+
2103,Standard,14,1/11/22,7/7/23,Mexico,32,Female,Laptop,1 Month,25-34
2104,Standard,13,2/11/22,11/7/23,Spain,28,Female,Tablet,1 Month,25-34
2105,Basic,11,4/11/22,10/7/23,Italy,36,Female,Smartphone,1 Month,35-44
2106,Premium,10,6/11/22,9/7/23,Spain,28,Female,Smartphone,1 Month,25-34
2107,Standard,14,7/11/22,7/7/23,Spain,32,Female,Smart TV,1 Month,25-34
2108,Basic,15,8/11/22,10/7/23,United States,50,Female,Smartphone,1 Month,45+
2109,Standard,12,9/11/22,10/7/23,Canada,44,Male,Tablet,1 Month,35-44
2110,Premium,14,10/11/22,10/7/23,United States,44,Female,Smartphone,1 Month,35-44
2111,Basic,14,9/11/22,9/7/23,United States,47,Male,Laptop,1 Month,45+
2112,Premium,15,9/11/22,10/7/23,Canada,39,Female,Smart TV,1 Month,35-44
2113,Standard,11,7/11/22,10/7/23,United Kingdom,44,Female,Tablet,1 Month,35-44
2114,Basic,12,3/11/22,10/7/23,Australia,46,Female,Tablet,1 Month,45+
2115,Standard,10,4/11/22,8/7/23,Germany,31,Female,Laptop,1 Month,25-34
2116,Premium,12,1/11/22,10/7/23,France,33,Female,Tablet,1 Month,25-34
2117,Basic,13,27-10-22,9/7/23,Brazil,27,Male,Laptop,1 Month,25-34
2118,Standard,10,23-10-22,10/7/23,Mexico,34,Male,Smart TV,1 Month,25-34
2119,Premium,14,14-10-22,9/7/23,Spain,48,Male,Laptop,1 Month,45+
2120,Basic,14,28-09-22,10/7/23,Italy,39,Female,Smart TV,1 Month,35-44
2121,Premium,14,25-09-22,9/7/23,Spain,39,Male,Laptop,1 Month,35-44
2122,Basic,11,23-09-22,10/7/23,Spain,48,Female,Smart TV,1 Month,45+
2123,Standard,12,23-09-22,9/7/23,United States,37,Female,Tablet,1 Month,35-44
2124,Standard,14,14-09-22,11/7/23,Canada,40,Male,Laptop,1 Month,35-44
2125,Basic,14,5/9/22,9/7/23,United States,41,Female,Smartphone,1 Month,35-44
2126,Premium,12,13-08-22,9/7/23,United States,35,Female,Smartphone,1 Month,25-34
2127,Basic,15,12/8/22,9/7/23,Canada,46,Male,Smartphone,1 Month,45+
2128,Standard,10,10/8/22,11/7/23,United Kingdom,28,Female,Tablet,1 Month,25-34
2129,Premium,14,5/8/22,9/7/23,Australia,29,Female,Laptop,1 Month,25-34
2130,Basic,10,4/8/22,12/7/23,Germany,46,Female,Tablet,1 Month,45+
2131,Premium,11,28-07-22,9/7/23,France,35,Male,Laptop,1 Month,25-34
2132,Basic,12,24-07-22,11/7/23,Brazil,27,Male,Smart TV,1 Month,25-34
2133,Standard,11,22-07-22,9/7/23,Mexico,38,Male,Laptop,1 Month,35-44
2134,Standard,13,22-07-22,12/7/23,Spain,43,Male,Smart TV,1 Month,35-44
2135,Basic,15,19-07-22,9/7/23,Italy,31,Female,Smartphone,1 Month,25-34
2136,Premium,13,17-07-22,10/7/23,Spain,29,Female,Tablet,1 Month,25-34
2137,Basic,10,16-07-22,9/7/23,Spain,34,Female,Tablet,1 Month,25-34
2138,Standard,11,12/7/22,12/7/23,United States,39,Male,Smartphone,1 Month,35-44
2139,Premium,14,12/7/22,8/7/23,Canada,34,Female,Smartphone,1 Month,25-34
2140,Basic,14,13-07-22,10/7/23,United States,51,Male,Tablet,1 Month,45+
2141,Premium,14,13-07-22,9/7/23,United States,47,Female,Tablet,1 Month,45+
2142,Basic,12,13-07-22,11/7/23,Canada,46,Male,Smartphone,1 Month,45+
2143,Standard,12,14-07-22,8/7/23,United Kingdom,46,Female,Smartphone,1 Month,45+
2144,Standard,14,15-07-22,10/7/23,Australia,47,Female,Smartphone,1 Month,45+
2145,Basic,14,16-07-22,9/7/23,Germany,40,Female,Smart TV,1 Month,35-44
2146,Premium,12,18-07-22,11/7/23,France,41,Female,Tablet,1 Month,35-44
2147,Basic,12,23-07-22,9/7/23,Brazil,30,Female,Smartphone,1 Month,25-34
2148,Standard,12,25-07-22,11/7/23,Mexico,31,Female,Tablet,1 Month,25-34
2149,Premium,14,30-07-22,9/7/23,Spain,42,Male,Smart TV,1 Month,35-44
2150,Basic,12,6/8/22,11/7/23,Italy,46,Female,Tablet,1 Month,45+
2151,Premium,13,14-08-22,8/7/23,Spain,34,Female,Smart TV,1 Month,25-34
2152,Basic,14,23-08-22,12/7/23,Spain,42,Male,Laptop,1 Month,35-44
2153,Standard,13,27-08-22,9/7/23,United States,45,Male,Tablet,1 Month,35-44
2154,Standard,12,29-08-22,10/7/23,Canada,30,Male,Smart TV,1 Month,25-34
2155,Basic,12,1/9/22,9/7/23,United States,44,Male,Smartphone,1 Month,35-44
2156,Premium,10,7/9/22,13-07-23,United States,37,Male,Smart TV,1 Month,35-44
2157,Basic,10,13-09-22,10/7/23,Canada,43,Male,Smart TV,1 Month,35-44
2158,Standard,12,14-09-22,10/7/23,United Kingdom,46,Male,Smartphone,1 Month,45+
2159,Premium,11,17-09-22,12/7/23,Australia,40,Female,Tablet,1 Month,35-44
2160,Basic,11,23-09-22,12/7/23,Germany,45,Female,Smartphone,1 Month,35-44
2161,Premium,10,27-09-22,9/7/23,France,48,Female,Smartphone,1 Month,45+
2162,Basic,10,3/10/22,10/7/23,Brazil,43,Female,Tablet,1 Month,35-44
2163,Standard,13,10/10/22,11/7/23,Mexico,48,Male,Smart TV,1 Month,45+
2164,Standard,10,12/10/22,11/7/23,Spain,32,Female,Smartphone,1 Month,25-34
2165,Basic,12,14-10-22,8/7/23,Italy,38,Male,Laptop,1 Month,35-44
2166,Premium,13,16-10-22,10/7/23,Spain,50,Male,Smartphone,1 Month,45+
2167,Basic,11,18-10-22,11/7/23,Spain,33,Female,Laptop,1 Month,25-34
2168,Standard,14,20-10-22,10/7/23,United States,27,Male,Smart TV,1 Month,25-34
2169,Premium,12,22-10-22,8/7/23,Canada,47,Male,Tablet,1 Month,45+
2170,Basic,12,25-10-22,10/7/23,United States,35,Female,Smart TV,1 Month,25-34
2171,Basic,12,26-10-22,11/7/23,United States,41,Male,Tablet,1 Month,35-44
2172,Basic,14,29-10-22,10/7/23,Canada,39,Female,Smart TV,1 Month,35-44
2173,Standard,13,31-10-22,7/7/23,United Kingdom,46,Female,Smartphone,1 Month,45+
2174,Premium,14,4/11/22,11/7/23,Australia,33,Female,Smartphone,1 Month,25-34
2175,Basic,11,6/11/22,10/7/23,Germany,30,Male,Laptop,1 Month,25-34
2176,Basic,13,7/11/22,10/7/23,France,46,Male,Tablet,1 Month,45+
2177,Premium,15,8/11/22,9/7/23,Brazil,42,Female,Tablet,1 Month,35-44
2178,Standard,11,9/11/22,11/7/23,Mexico,28,Female,Tablet,1 Month,25-34
2179,Standard,10,10/11/22,10/7/23,Spain,40,Male,Smart TV,1 Month,35-44
2180,Basic,14,10/11/22,10/7/23,Italy,31,Female,Smart TV,1 Month,25-34
2181,Premium,13,10/11/22,9/7/23,Spain,27,Male,Laptop,1 Month,25-34
2182,Standard,14,9/11/22,10/7/23,Spain,45,Female,Tablet,1 Month,35-44
2183,Basic,10,9/11/22,10/7/23,United States,49,Female,Smart TV,1 Month,45+
2184,Standard,12,6/11/22,11/7/23,Canada,28,Male,Tablet,1 Month,25-34
2185,Premium,14,3/11/22,8/7/23,United States,33,Male,Smart TV,1 Month,25-34
2186,Basic,15,27-10-22,11/7/23,United States,38,Male,Smart TV,1 Month,35-44
2187,Premium,15,28-10-22,10/7/23,Canada,44,Male,Tablet,1 Month,35-44
2188,Standard,15,18-10-22,10/7/23,United Kingdom,34,Female,Laptop,1 Month,25-34
2189,Basic,15,4/10/22,9/7/23,Australia,35,Male,Laptop,1 Month,25-34
2190,Standard,10,29-09-22,10/7/23,Germany,47,Male,Tablet,1 Month,45+
2191,Premium,12,29-09-22,10/7/23,France,30,Male,Smartphone,1 Month,25-34
2192,Basic,12,23-09-22,10/7/23,Brazil,50,Female,Smart TV,1 Month,45+
2193,Standard,12,17-09-22,9/7/23,Mexico,32,Male,Laptop,1 Month,25-34
2194,Premium,14,12/9/22,12/7/23,Spain,36,Female,Smart TV,1 Month,35-44
